unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1608361200000,2020-12-19 07:00:00,BTC/USDT,22853.51000000,23038.00000000,22832.00000000,22853.75000000,1791.21295700,41091629.41332006,41047
1608357600000,2020-12-19 06:00:00,BTC/USDT,22958.48000000,23010.60000000,22821.00000000,22853.50000000,1813.01520200,41568273.33781265,40742
1608354000000,2020-12-19 05:00:00,BTC/USDT,23043.41000000,23075.36000000,22924.79000000,22958.00000000,2023.00009100,46527188.61342074,46498
1608350400000,2020-12-19 04:00:00,BTC/USDT,23098.05000000,23138.00000000,23032.00000000,23043.40000000,1859.42739300,42908185.20709451,45535
1608346800000,2020-12-19 03:00:00,BTC/USDT,23219.51000000,23225.00000000,23093.93000000,23098.04000000,2329.27850400,53949354.93298558,49847
1608343200000,2020-12-19 02:00:00,BTC/USDT,23046.75000000,23220.00000000,23034.75000000,23220.00000000,2910.22358600,67324850.33499496,57625
1608339600000,2020-12-19 01:00:00,BTC/USDT,22954.02000000,23099.00000000,22902.10000000,23046.76000000,2149.00163800,49439278.50496229,44953
1608336000000,2020-12-19 00:00:00,BTC/USDT,23107.39000000,23168.28000000,22940.00000000,22954.02000000,2050.96587100,47249493.36858485,48964
1608332400000,2020-12-18 23:00:00,BTC/USDT,23011.38000000,23143.56000000,22908.45000000,23107.39000000,2542.01135600,58500235.20500242,49084
1608328800000,2020-12-18 22:00:00,BTC/USDT,22880.07000000,23034.33000000,22800.00000000,23011.38000000,1992.22370300,45714601.55946399,57090
1608325200000,2020-12-18 21:00:00,BTC/USDT,22755.25000000,23078.47000000,22751.10000000,22880.07000000,3998.59848000,91768270.36360478,78499
1608321600000,2020-12-18 20:00:00,BTC/USDT,22762.28000000,22795.11000000,22650.29000000,22755.66000000,1760.42501100,40037220.86694732,45696
1608318000000,2020-12-18 19:00:00,BTC/USDT,22781.44000000,22783.42000000,22626.81000000,22762.28000000,1880.94478000,42718034.97893466,47360
1608314400000,2020-12-18 18:00:00,BTC/USDT,22749.32000000,22829.04000000,22694.22000000,22781.44000000,2092.86434000,47641275.63383724,52438
1608310800000,2020-12-18 17:00:00,BTC/USDT,22719.29000000,22818.00000000,22670.22000000,22749.32000000,2476.34500200,56322774.53820737,49498
1608307200000,2020-12-18 16:00:00,BTC/USDT,22549.00000000,22752.77000000,22463.59000000,22719.28000000,3562.52109600,80614893.09123505,80408
1608303600000,2020-12-18 15:00:00,BTC/USDT,22610.65000000,22636.27000000,22350.00000000,22549.00000000,4804.64329100,107999695.31970757,87934
1608300000000,2020-12-18 14:00:00,BTC/USDT,22571.79000000,22758.44000000,22400.00000000,22610.65000000,5664.07888300,127862011.28262873,94656
1608296400000,2020-12-18 13:00:00,BTC/USDT,22939.41000000,22948.64000000,22548.99000000,22571.78000000,4037.63749500,91913028.46977337,63274
1608292800000,2020-12-18 12:00:00,BTC/USDT,22886.18000000,23073.25000000,22727.00000000,22939.42000000,3427.45401700,78571974.61252028,64006
1608289200000,2020-12-18 11:00:00,BTC/USDT,22964.12000000,22967.29000000,22691.61000000,22886.17000000,4048.00235000,92488540.83299563,78147
1608285600000,2020-12-18 10:00:00,BTC/USDT,23212.82000000,23220.00000000,22933.07000000,22964.67000000,3730.39076900,85938480.84834245,72396
1608282000000,2020-12-18 09:00:00,BTC/USDT,23114.84000000,23215.00000000,23017.97000000,23212.82000000,2878.47211900,66553659.49187327,62276
1608278400000,2020-12-18 08:00:00,BTC/USDT,23055.98000000,23285.18000000,22938.87000000,23114.84000000,4699.90906000,108671219.46746846,88611
1608274800000,2020-12-18 07:00:00,BTC/USDT,22992.06000000,23069.44000000,22838.19000000,23055.98000000,3071.63824500,70520563.00191792,69207
1608271200000,2020-12-18 06:00:00,BTC/USDT,22955.51000000,23168.59000000,22874.69000000,22994.49000000,3086.57133300,71117617.78184181,56450
1608267600000,2020-12-18 05:00:00,BTC/USDT,22870.92000000,23028.13000000,22835.02000000,22955.51000000,2184.78142100,50180339.51345186,52363
1608264000000,2020-12-18 04:00:00,BTC/USDT,22811.58000000,22973.92000000,22772.05000000,22870.93000000,2602.41934800,59562943.31460123,53747
1608260400000,2020-12-18 03:00:00,BTC/USDT,23003.31000000,23047.88000000,22762.05000000,22811.59000000,3180.18840900,72827291.51132356,61865
1608256800000,2020-12-18 02:00:00,BTC/USDT,22988.21000000,23248.99000000,22937.90000000,23003.31000000,3844.94547200,88898649.71880710,76920
1608253200000,2020-12-18 01:00:00,BTC/USDT,22764.77000000,23146.95000000,22634.11000000,22988.21000000,4155.08239500,95448152.68509470,87359
1608249600000,2020-12-18 00:00:00,BTC/USDT,22797.15000000,22842.76000000,22470.35000000,22764.77000000,3923.98594000,89003887.20501684,84491
1608246000000,2020-12-17 23:00:00,BTC/USDT,22963.05000000,23000.00000000,22570.59000000,22797.16000000,4979.48947200,113338130.72811062,80408
1608242400000,2020-12-17 22:00:00,BTC/USDT,22785.93000000,23080.00000000,22757.52000000,22963.04000000,3385.20890000,77573572.48006282,88848
1608238800000,2020-12-17 21:00:00,BTC/USDT,22791.78000000,22848.39000000,22382.70000000,22791.96000000,5412.10416300,122521140.69933043,116003
1608235200000,2020-12-17 20:00:00,BTC/USDT,22898.47000000,23106.34000000,22311.10000000,22791.55000000,8469.16815300,192325373.08010062,151845
1608231600000,2020-12-17 19:00:00,BTC/USDT,23251.16000000,23497.00000000,22804.22000000,22899.08000000,7447.20347200,172681265.34815811,129376
1608228000000,2020-12-17 18:00:00,BTC/USDT,23023.98000000,23280.10000000,22500.00000000,23250.27000000,11618.26363500,266806234.08882052,170388
1608224400000,2020-12-17 17:00:00,BTC/USDT,23592.20000000,23699.70000000,23000.00000000,23023.98000000,6924.83407800,162607854.97725225,108481
1608220800000,2020-12-17 16:00:00,BTC/USDT,23333.81000000,23650.00000000,23200.00000000,23591.23000000,10032.33646400,235661815.69205281,143842
1608217200000,2020-12-17 15:00:00,BTC/USDT,23086.00000000,23369.00000000,22900.00000000,23333.80000000,6953.46350400,160774302.33556896,100106
1608213600000,2020-12-17 14:00:00,BTC/USDT,22832.73000000,23257.90000000,22715.38000000,23086.01000000,7463.21496100,172093854.83140895,105833
1608210000000,2020-12-17 13:00:00,BTC/USDT,23150.00000000,23348.00000000,22647.51000000,22831.84000000,7791.38971600,180104577.16137650,107614
1608206400000,2020-12-17 12:00:00,BTC/USDT,22752.15000000,23199.00000000,22600.00000000,23149.99000000,6628.22588200,151430103.59404619,86553
1608202800000,2020-12-17 11:00:00,BTC/USDT,22617.73000000,22808.56000000,22528.73000000,22752.16000000,5168.28526100,117196914.49425187,97875
1608199200000,2020-12-17 10:00:00,BTC/USDT,22648.86000000,22934.00000000,22380.79000000,22618.11000000,11643.52976700,264117217.79831429,163041
1608195600000,2020-12-17 09:00:00,BTC/USDT,22904.70000000,23800.00000000,21801.00000000,22650.00000000,23832.91859000,546033142.97530242,300274
1608192000000,2020-12-17 08:00:00,BTC/USDT,22478.75000000,22990.00000000,22400.00000000,22904.70000000,12107.70688600,275148837.39432177,167507
1608188400000,2020-12-17 07:00:00,BTC/USDT,22172.72000000,22488.00000000,22102.00000000,22478.76000000,5356.55809400,119575162.55919007,75564
1608184800000,2020-12-17 06:00:00,BTC/USDT,22280.00000000,22400.00000000,22053.00000000,22172.72000000,6338.23132700,140578100.59207810,91338
1608181200000,2020-12-17 05:00:00,BTC/USDT,21785.87000000,22311.38000000,21781.99000000,22280.00000000,5326.44149600,117413508.66455225,68690
1608177600000,2020-12-17 04:00:00,BTC/USDT,21752.65000000,21900.00000000,21735.09000000,21785.88000000,3477.94185800,75898436.69306285,54502
1608174000000,2020-12-17 03:00:00,BTC/USDT,21913.91000000,22166.00000000,21703.67000000,21753.26000000,7372.38806300,161557498.95194300,117239
1608170400000,2020-12-17 02:00:00,BTC/USDT,21719.77000000,21994.00000000,21642.13000000,21913.90000000,5864.76053300,128094207.24620305,92091
1608166800000,2020-12-17 01:00:00,BTC/USDT,21389.26000000,21860.05000000,21389.26000000,21719.22000000,6860.92777900,148684321.41410739,100935
1608163200000,2020-12-17 00:00:00,BTC/USDT,21335.52000000,21400.00000000,21230.00000000,21389.25000000,4427.88469400,94429993.62626147,76731
1608159600000,2020-12-16 23:00:00,BTC/USDT,21366.02000000,21560.00000000,21200.00000000,21335.52000000,6953.05725100,148511352.68982300,85781
1608156000000,2020-12-16 22:00:00,BTC/USDT,21191.53000000,21444.44000000,21172.79000000,21366.42000000,6275.22039300,133749577.33862382,104867
1608152400000,2020-12-16 21:00:00,BTC/USDT,20802.82000000,21288.00000000,20711.00000000,21192.78000000,7677.80835400,161288020.26549661,90718
1608148800000,2020-12-16 20:00:00,BTC/USDT,20736.87000000,20839.00000000,20727.30000000,20802.82000000,3210.85421800,66736369.66633460,44368
1608145200000,2020-12-16 19:00:00,BTC/USDT,20585.79000000,20766.39000000,20550.00000000,20736.87000000,2693.66058200,55675610.69269079,35670
1608141600000,2020-12-16 18:00:00,BTC/USDT,20639.82000000,20737.44000000,20550.00000000,20585.79000000,3487.83957700,72038763.03364535,42341
1608138000000,2020-12-16 17:00:00,BTC/USDT,20854.56000000,20855.00000000,20573.82000000,20639.82000000,5243.12347400,108518480.88164673,75219
1608134400000,2020-12-16 16:00:00,BTC/USDT,20661.37000000,20865.43000000,20620.00000000,20854.56000000,7391.87964200,153319227.94977000,109819
1608130800000,2020-12-16 15:00:00,BTC/USDT,20650.01000000,20733.00000000,20539.00000000,20661.37000000,7170.61437900,147982438.42032998,104458
1608127200000,2020-12-16 14:00:00,BTC/USDT,20320.85000000,20799.00000000,20206.16000000,20649.00000000,14801.12204300,303872798.77655953,204195
1608123600000,2020-12-16 13:00:00,BTC/USDT,19762.80000000,20450.00000000,19762.80000000,20319.51000000,11510.05977200,231551452.51607468,142189
1608120000000,2020-12-16 12:00:00,BTC/USDT,19739.78000000,19889.99000000,19680.00000000,19762.81000000,6075.10161800,120311034.07526276,84281
1608116400000,2020-12-16 11:00:00,BTC/USDT,19798.18000000,19860.00000000,19645.90000000,19739.78000000,5884.32677100,116221600.12450060,83101
1608112800000,2020-12-16 10:00:00,BTC/USDT,19516.22000000,19800.00000000,19498.01000000,19798.17000000,8207.25114000,161452813.23917643,104268
1608109200000,2020-12-16 09:00:00,BTC/USDT,19482.57000000,19525.00000000,19420.84000000,19516.69000000,2118.95267200,41260965.59132595,36327
1608105600000,2020-12-16 08:00:00,BTC/USDT,19423.95000000,19487.17000000,19370.62000000,19482.57000000,1854.42690000,36034244.62263834,33760
1608102000000,2020-12-16 07:00:00,BTC/USDT,19429.90000000,19451.03000000,19399.00000000,19423.96000000,1290.05594600,25058301.98624793,35297
1608098400000,2020-12-16 06:00:00,BTC/USDT,19373.82000000,19454.93000000,19341.40000000,19429.89000000,1512.57073700,29362597.45650969,36522
1608094800000,2020-12-16 05:00:00,BTC/USDT,19358.31000000,19421.80000000,19339.35000000,19373.81000000,1444.89275300,28012940.03039856,26718
1608091200000,2020-12-16 04:00:00,BTC/USDT,19346.51000000,19403.07000000,19300.30000000,19358.68000000,1417.79605700,27440437.88008619,27978
1608087600000,2020-12-16 03:00:00,BTC/USDT,19442.08000000,19454.00000000,19325.00000000,19346.52000000,2010.88043200,38948590.85645910,32333
1608084000000,2020-12-16 02:00:00,BTC/USDT,19389.37000000,19488.02000000,19389.37000000,19442.08000000,1919.59724100,37321668.92459128,32475
1608080400000,2020-12-16 01:00:00,BTC/USDT,19365.28000000,19420.00000000,19317.01000000,19389.37000000,1791.40717700,34702572.30875320,42504
1608076800000,2020-12-16 00:00:00,BTC/USDT,19426.43000000,19454.97000000,19278.60000000,19365.29000000,2363.83644100,45764099.31489616,43946
1608073200000,2020-12-15 23:00:00,BTC/USDT,19461.37000000,19471.18000000,19345.51000000,19426.43000000,1412.95426400,27429152.69957443,25218
1608069600000,2020-12-15 22:00:00,BTC/USDT,19419.93000000,19489.09000000,19379.19000000,19461.38000000,1176.97664300,22884617.05532855,27870
1608066000000,2020-12-15 21:00:00,BTC/USDT,19491.87000000,19511.99000000,19276.00000000,19419.92000000,3770.65141500,73200283.82168917,47874
1608062400000,2020-12-15 20:00:00,BTC/USDT,19530.38000000,19547.00000000,19461.55000000,19491.87000000,1595.05370600,31114529.26992910,30211
1608058800000,2020-12-15 19:00:00,BTC/USDT,19529.99000000,19545.00000000,19465.00000000,19530.38000000,2470.61552000,48206007.97410457,38460
1608055200000,2020-12-15 18:00:00,BTC/USDT,19399.53000000,19543.00000000,19390.00000000,19530.00000000,3565.30930800,69405393.32942563,48817
1608051600000,2020-12-15 17:00:00,BTC/USDT,19364.09000000,19422.92000000,19352.48000000,19399.53000000,1851.18927300,35907617.38161144,39315
1608048000000,2020-12-15 16:00:00,BTC/USDT,19403.31000000,19425.87000000,19328.06000000,19364.10000000,2346.46305800,45467441.86518932,39825
1608044400000,2020-12-15 15:00:00,BTC/USDT,19337.46000000,19429.27000000,19337.46000000,19403.31000000,2771.86623000,53762615.76934960,43068
1608040800000,2020-12-15 14:00:00,BTC/USDT,19349.16000000,19433.00000000,19256.27000000,19337.46000000,3320.86511800,64257051.47084430,53109
1608037200000,2020-12-15 13:00:00,BTC/USDT,19291.40000000,19349.00000000,19263.50000000,19349.00000000,1506.49239100,29090445.92319783,30963
1608033600000,2020-12-15 12:00:00,BTC/USDT,19293.54000000,19383.98000000,19256.33000000,19291.40000000,2177.67842200,42063871.16111150,38898
1608030000000,2020-12-15 11:00:00,BTC/USDT,19309.99000000,19334.90000000,19241.07000000,19293.54000000,1837.39166500,35435762.75744592,40846
1608026400000,2020-12-15 10:00:00,BTC/USDT,19187.51000000,19350.00000000,19117.90000000,19310.00000000,3596.15720800,69249283.58379682,52693
1608022800000,2020-12-15 09:00:00,BTC/USDT,19136.96000000,19209.99000000,19074.00000000,19187.51000000,2498.76800000,47850670.01291859,37756
1608019200000,2020-12-15 08:00:00,BTC/USDT,19197.59000000,19219.96000000,19106.95000000,19137.24000000,1854.09426000,35542869.26492726,33932
1608015600000,2020-12-15 07:00:00,BTC/USDT,19186.12000000,19226.95000000,19146.95000000,19197.60000000,1730.80311700,33199007.21357700,31608
1608012000000,2020-12-15 06:00:00,BTC/USDT,19133.29000000,19211.76000000,19101.00000000,19186.12000000,2257.16819300,43244582.03565109,37596
1608008400000,2020-12-15 05:00:00,BTC/USDT,19180.70000000,19259.78000000,19050.00000000,19132.40000000,3984.04366400,76251092.67345880,64164
1608004800000,2020-12-15 04:00:00,BTC/USDT,19479.69000000,19497.36000000,19161.03000000,19180.71000000,3179.72624100,61473987.92577317,63645
1608001200000,2020-12-15 03:00:00,BTC/USDT,19458.98000000,19509.57000000,19416.35000000,19479.70000000,1934.60099700,37665313.62082362,41603
1607997600000,2020-12-15 02:00:00,BTC/USDT,19455.06000000,19570.00000000,19444.25000000,19458.97000000,5055.68350000,98656537.38402874,82608
1607994000000,2020-12-15 01:00:00,BTC/USDT,19394.94000000,19470.00000000,19320.85000000,19455.06000000,2941.28243100,57047581.23101451,51322
1607990400000,2020-12-15 00:00:00,BTC/USDT,19273.69000000,19395.00000000,19243.64000000,19394.94000000,2998.53138700,57955812.50103087,45022
1607986800000,2020-12-14 23:00:00,BTC/USDT,19291.99000000,19349.00000000,19200.85000000,19273.14000000,2882.37201900,55614202.92607254,46021
1607983200000,2020-12-14 22:00:00,BTC/USDT,19197.82000000,19296.00000000,19188.76000000,19291.90000000,1317.36934800,25349746.39867067,29228
1607979600000,2020-12-14 21:00:00,BTC/USDT,19208.08000000,19220.85000000,19150.85000000,19197.83000000,1359.13890100,26079866.29044296,29812
1607976000000,2020-12-14 20:00:00,BTC/USDT,19175.88000000,19216.57000000,19130.85000000,19208.07000000,1386.34673800,26580893.94398627,29621
1607972400000,2020-12-14 19:00:00,BTC/USDT,19236.75000000,19236.76000000,19165.00000000,19175.88000000,1343.18035800,25786096.44736833,33678
1607968800000,2020-12-14 18:00:00,BTC/USDT,19143.38000000,19236.76000000,19143.38000000,19236.75000000,1817.18601900,34874284.34561431,32514
1607965200000,2020-12-14 17:00:00,BTC/USDT,19152.59000000,19170.51000000,19113.08000000,19143.09000000,1255.88460800,24045294.09532957,28451
1607961600000,2020-12-14 16:00:00,BTC/USDT,19200.00000000,19237.79000000,19114.58000000,19152.37000000,1896.16720200,36339368.45919770,47065
1607958000000,2020-12-14 15:00:00,BTC/USDT,19221.75000000,19300.00000000,19158.57000000,19200.07000000,3589.35016400,69076198.18817253,54543
1607954400000,2020-12-14 14:00:00,BTC/USDT,19184.20000000,19227.66000000,19088.88000000,19221.74000000,2439.25088800,46733762.72822593,48156
1607950800000,2020-12-14 13:00:00,BTC/USDT,19114.66000000,19199.86000000,19063.31000000,19184.19000000,2220.23694700,42499310.01450780,34185
1607947200000,2020-12-14 12:00:00,BTC/USDT,19106.43000000,19147.00000000,19028.97000000,19114.66000000,2118.83521600,40440153.52199987,34123
1607943600000,2020-12-14 11:00:00,BTC/USDT,19088.94000000,19144.14000000,19051.11000000,19106.44000000,1864.31923500,35606173.21073918,31482
1607940000000,2020-12-14 10:00:00,BTC/USDT,19184.60000000,19215.19000000,19052.72000000,19088.94000000,2101.35073700,40218964.13739735,37411
1607936400000,2020-12-14 09:00:00,BTC/USDT,19222.00000000,19258.96000000,19120.00000000,19184.61000000,1986.24684200,38099270.66165153,30757
1607932800000,2020-12-14 08:00:00,BTC/USDT,19155.80000000,19244.69000000,19140.00000000,19222.00000000,2065.45688600,39651855.99347659,29422
1607929200000,2020-12-14 07:00:00,BTC/USDT,19206.24000000,19210.00000000,19100.43000000,19155.80000000,1326.68425700,25419485.44141620,26737
1607925600000,2020-12-14 06:00:00,BTC/USDT,19085.53000000,19207.93000000,19080.40000000,19206.23000000,1741.87814700,33341909.69147697,28815
1607922000000,2020-12-14 05:00:00,BTC/USDT,19126.93000000,19130.00000000,19033.84000000,19085.53000000,1556.62698700,29708802.72155159,31826
1607918400000,2020-12-14 04:00:00,BTC/USDT,19260.68000000,19282.11000000,19055.51000000,19126.94000000,2675.25742900,51189039.77079196,40011
1607914800000,2020-12-14 03:00:00,BTC/USDT,19297.90000000,19347.00000000,19227.01000000,19260.68000000,2413.53757200,46541743.78891363,35578
1607911200000,2020-12-14 02:00:00,BTC/USDT,19085.64000000,19307.09000000,19052.62000000,19297.70000000,2765.11832600,53087642.95243247,39013
1607907600000,2020-12-14 01:00:00,BTC/USDT,19056.23000000,19112.74000000,19019.65000000,19085.64000000,1246.65538400,23782999.42681138,28089
1607904000000,2020-12-14 00:00:00,BTC/USDT,19174.99000000,19174.99000000,19000.00000000,19057.19000000,1888.75108400,36034622.58334769,35844
